0	0	0	1	0
0	0	0	1	0
57	35	1	1	1
32	19	5	1	1
26	18	1	1	1
2	1	1	1	1
3	2	1	1	1
18	7	1	1	1
0	0	1	1	0
2	1	1	1	1
27	18	1	1	1
0	0	1	1	0
0	0	2	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
60	34	1	1	1
0	0	1	1	0
2	1	1	1	1
2	1	1	1	1
0	0	1	1	0
13	8	1	1	1
0	0	1	1	0
0	0	1	1	0
19	11	1	1	1
3	1	1	1	1
0	0	1	1	0
0	0	1	1	0
48	38	1	1	1
309	174	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
5	3	1	1	1
10	8	1	1	1
6	2	1	2	1
7	4	2	1	1
7	4	1	1	1
5	2	1	1	1
7	2	1	1	1
0	0	0	1	0
23	10	1	1	1
3	1	1	1	1
8	5	1	1	1
14	6	1	1	1
21	15	1	1	1
0	0	1	1	0
7	4	1	1	1
24	16	1	1	1
7	4	1	1	1
16879	16878	1	1	1
7	4	2	1	1
2	1	1	1	1
12	5	1	1	1
271	226	1	1	1
5	2	1	1	1
18	5	1	1	1
4	2	1	1	1
0	0	2	1	0
37	23	1	1	1
11	6	1	1	1
5	3	1	1	1
9	4	1	1	1
13	10	1	1	1
68	31	2	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
3	1	1	1	1
4	2	0	1	1
3	2	1	1	1
10	3	1	1	1
16882	16879	1	1	1
16880	16878	1	1	1
0	0	1	1	0
8	1	1	2	1
0	0	0	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	2	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
6	3	1	1	1
7	5	1	1	1
0	0	0	1	0
0	0	0	1	0
33	27	1	1	1
58	34	1	1	1
6	5	1	1	1
119	53	1	1	1
50	34	1	1	1
58	34	1	1	1
58	34	1	1	1
22	8	1	1	1
36	23	1	1	1
4	2	1	1	1
167	116	1	1	1
19	10	1	1	1
4	3	1	1	1
88	80	1	1	1
4	2	1	1	1
0	0	1	1	0
140	100	1	1	1
0	0	1	1	0
11	6	1	1	1
12	9	1	1	1
448	259	1	1	1
0	0	1	1	0
1559	616	1	1	1
7	2	0	1	1
33	17	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
16882	16878	1	1	1
2	1	1	1	1
254	147	1	1	1
86	31	1	1	1
0	0	1	1	0
0	0	1	1	0
24	12	1	1	1
5	1	1	1	1
7	5	2	1	1
0	0	0	1	0
22	19	1	1	1
0	0	1	1	0
0	0	1	1	0
6	3	1	1	1
2	1	1	1	1
0	0	0	1	0
75	48	1	1	1
0	0	1	1	0
3	1	1	1	1
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
35	26	1	1	1
0	0	0	1	0
722	484	1	1	1
104	52	1	1	1
34	25	5	1	1
34	25	5	1	1
57	37	1	1	1
9	5	1	1	1
0	0	1	1	0
6	1	1	4	1
16881	16879	1	1	1
3	1	1	1	1
0	0	1	1	0
0	0	1	1	0
5	2	1	1	1
13	5	1	2	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
155	52	1	1	1
44	18	1	1	1
0	0	0	1	0
7	2	0	1	1
11	6	0	1	1
110	76	1	1	1
10	3	1	1	1
2	1	1	1	1
5	3	1	1	1
7	5	1	1	1
16879	16878	1	1	1
0	0	1	1	0
16879	16878	1	1	1
0	0	1	1	0
16880	16878	1	1	1
14	7	1	1	1
1189	1178	1	1	1
10	6	1	1	1
0	0	1	1	0
504	305	1	1	1
3	1	1	1	1
0	0	0	1	0
55	48	1	1	1
15	10	1	1	1
0	0	1	1	0
0	0	0	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
96	61	1	1	1
15	11	1	1	1
16884	16881	1	1	1
16904	16891	1	1	1
5	3	1	1	1
3	1	1	1	1
14	9	1	1	1
0	0	0	1	0
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
16881	16880	1	1	1
0	0	1	1	0
0	0	1	1	0
27	14	1	1	1
16880	16879	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
735	401	1	1	1
17	12	1	1	1
2	1	1	1	1
2	1	1	1	1
0	0	0	1	0
16	10	1	1	1
8	3	0	1	1
48	31	1	1	1
0	0	1	1	0
2	1	1	1	1
14	0	0	1	1
0	0	1	1	0
682	396	2	1	1
11	2	1	1	1
0	0	1	1	0
0	0	2	1	0
9	8	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
16883	16881	1	1	1
58	26	1	1	1
37	17	1	1	1
5	4	1	1	1
3	2	2	1	1
50	41	1	1	1
7	5	1	1	1
0	0	0	1	0
42	29	1	1	1
0	0	0	1	0
0	0	1	1	0
4	2	1	1	1
37	31	6	1	1
27	20	1	1	1
0	0	1	1	0
44	40	1	1	1
80	42	1	1	1
33	32	1	1	1
155	71	1	1	1
0	0	1	1	0
5	2	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
167	156	1	1	1
5	2	1	1	1
206	155	1	1	1
117	107	1	1	1
0	0	1	1	0
66	34	1	2	1
15	12	0	1	1
3	1	1	1	1
16	11	1	1	1
102	51	1	1	1
5	2	0	1	1
3	2	0	1	1
28	8	0	1	1
32	16	0	1	1
12	4	1	1	1
0	0	0	1	0
50	41	1	1	1
7	3	1	1	1
20	12	0	1	1
2	1	1	1	1
32	21	1	1	1
54	22	3	1	1
36	21	1	1	1
0	0	0	1	0
643	329	1	1	1
0	0	0	1	0
5	3	1	1	1
0	0	1	1	0
4	1	1	1	1
0	0	1	1	0
4	2	1	1	1
0	0	1	1	0
0	0	1	1	0
53	40	1	1	1
16	10	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
75	55	1	1	1
47	22	1	1	1
4	1	1	1	1
16885	16883	1	1	1
11	2	1	1	1
0	0	1	1	0
16880	16878	1	1	1
0	0	1	1	0
5	2	1	1	1
0	0	1	1	0
0	0	1	1	0
720	481	1	1	1
17592	17229	1	1	1
386	232	1	1	1
0	0	1	1	0
19	13	4	1	1
0	0	0	1	0
13	3	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
83	43	1	1	1
147	87	1	1	1
3	2	1	1	1
2	1	1	1	1
0	0	1	1	0
67	51	1	1	1
5	1	0	1	1
7	5	0	1	1
0	0	0	1	0
24	6	0	1	1
5	0	0	1	1
0	0	2	1	0
137	100	1	1	1
7	6	1	1	1
11	4	1	1	1
25	20	1	1	1
4	1	1	1	1
3	1	1	1	1
0	0	0	1	0
0	0	1	1	0
0	0	1	1	0
11	3	0	1	1
4	3	1	1	1
6	5	1	1	1
0	0	0	1	0
0	0	0	1	0
24	10	1	1	1
4	1	1	1	1
4	1	1	1	1
2	1	1	1	1
9	5	1	2	1
6	4	1	1	1
13	9	1	1	1
162	113	1	1	1
0	0	1	1	0
30	19	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
31	23	1	1	1
124	68	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
8	7	1	1	1
13	7	1	1	1
16883	16879	1	1	1
10	7	1	1	1
3	2	1	1	1
5	1	1	1	1
2	1	1	1	1
0	0	1	1	0
0	0	1	1	0
17	12	1	1	1
0	0	1	1	0
0	0	1	1	0
2	1	1	1	1
13	7	0	1	1
5	2	0	1	1
16	13	0	1	1
0	0	0	1	0
1	0	0	1	1
38	17	2	1	1
82	65	1	1	1
3	1	1	1	1
41	35	1	1	1
0	0	0	1	0
0	0	1	1	0
3	1	1	1	1
16885	16881	1	1	1
6	2	1	1	1
0	0	1	1	0
0	0	1	1	0
10	7	1	1	1
107	39	1	5	1
20	13	1	1	1
17	8	1	1	1
5	1	1	1	1
8	5	1	1	1
14	10	1	1	1
29	16	1	1	1
0	0	0	1	0
0	0	1	1	0
62	26	0	1	1
0	0	1	1	0
0	0	1	1	0
62	35	1	1	1
0	0	0	1	0
25	16	3	1	1
16	12	1	1	1
34	25	1	1	1
26	12	1	1	1
11	2	1	1	1
0	0	1	1	0
17	7	0	1	1
4	1	0	1	1
10	8	1	1	1
0	0	0	1	0
16880	16878	1	1	1
0	0	0	1	0
8	4	0	1	1
48	32	0	1	1
6	4	0	1	1
513	314	2	1	1
59	38	1	1	1
6	5	1	1	1
6	4	1	1	1
23	13	1	1	1
39	33	1	1	1
17	4	0	1	1
13	10	1	1	1
170	109	1	1	1
0	0	0	1	0
0	0	1	1	0
13	7	1	1	1
4	1	1	1	1
0	0	1	1	0
0	0	0	1	0
2	1	1	1	1
0	0	1	1	0
16881	16878	1	1	1
0	0	0	1	0
19	12	1	1	1
123	63	1	1	1
0	0	1	1	0
262	134	4	1	1
0	0	1	1	0
0	0	1	1	0
476	287	1	1	1
3	2	1	1	1
17	12	1	1	1
0	0	1	1	0
6	2	1	1	1
6	2	0	1	1
5	1	1	1	1
3	1	1	1	1
0	0	1	1	0
783	429	1	1	1
0	0	1	1	0
2	1	1	1	1
23	15	1	1	1
16880	16878	1	1	1
2	1	1	1	1
0	0	1	1	0
78	27	1	1	1
96	71	1	1	1
0	0	1	1	0
46	33	1	1	1
10	5	1	1	1
19	10	1	1	1
344	321	1	1	1
7	3	1	1	1
29	28	1	1	1
7	4	1	1	1
5	2	1	1	1
5	3	0	1	1
17	4	0	1	1
0	0	1	1	0
16879	16878	1	1	1
0	0	0	1	0
0	0	1	1	0
0	0	1	1	0
26	18	1	1	1
0	0	0	1	0
31	18	1	1	1
72	39	1	1	1
34	24	1	1	1
18	10	2	1	1
38	29	1	2	1
19	16	1	1	1
34	25	1	1	1
52	32	1	1	1
47	31	1	1	1
188	61	1	1	1
23	14	1	1	1
0	0	0	1	0
101	54	1	1	1
5	3	1	1	1
15	4	0	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
10	8	1	1	1
0	0	1	1	0
0	0	1	1	0
24	20	1	1	1
0	0	1	1	0
0	0	1	1	0
1252	464	1	1	1
3	2	1	1	1
12	7	1	1	1
0	0	1	1	0
100	47	1	1	1
0	0	1	1	0
45	25	1	1	1
242	122	1	1	1
13	8	1	1	1
277	157	1	1	1
151	86	2	1	1
0	0	1	1	0
0	0	1	1	0
892	550	4	1	1
0	0	2	1	0
4	2	1	1	1
3	2	1	1	1
12	11	1	1	1
10	8	0	1	1
12	6	0	1	1
0	0	0	1	0
3	0	0	1	1
5	3	0	1	1
0	0	1	1	0
30	21	1	1	1
20	12	1	1	1
47	36	1	1	1
146	103	2	3	1
0	0	1	1	0
11	4	1	1	1
16921	16893	1	1	1
0	0	1	1	0
0	0	1	3	0
0	0	1	1	0
0	0	1	1	0
9	6	1	1	1
19	13	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
137	105	1	1	1
0	0	1	1	0
197	96	1	1	1
0	0	0	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
244	153	1	1	1
15	10	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
5	2	1	1	1
751	455	1	1	1
0	0	0	1	0
14	1	0	1	1
8	3	1	1	1
15	3	0	1	1
20	12	1	1	1
2	0	0	1	1
0	0	1	1	0
167	121	3	1	1
41	27	1	1	1
0	0	0	1	0
0	0	0	1	0
250	138	1	1	1
234	145	1	1	1
16882	16878	1	1	1
137	100	1	1	1
0	0	1	1	0
0	0	0	1	0
2	1	1	1	1
0	0	1	1	0
125	64	1	1	1
171	86	1	1	1
0	0	0	1	0
0	0	0	1	0
87	61	5	1	1
11	6	1	1	1
0	0	0	1	0
0	0	1	1	0
14	9	6	1	1
0	0	1	1	0
0	0	0	1	0
7	6	1	1	1
44	31	2	1	1
5	1	1	2	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
16890	16878	1	1	1
16880	16878	1	1	1
4	1	1	1	1
0	0	1	1	0
0	0	0	1	0
16883	16880	1	1	1
16884	16879	1	1	1
16880	16879	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
52	33	1	1	1
8	5	1	1	1
117	107	1	1	1
3	1	1	1	1
6	4	1	1	1
160	91	1	1	1
0	0	1	1	0
6	4	1	1	1
0	0	1	1	0
3	2	1	1	1
106	58	1	1	1
4	1	0	1	1
100	59	1	1	1
11	5	0	1	1
106	56	1	2	1
0	0	1	1	0
17	10	0	1	1
6	1	0	1	1
12	7	1	1	1
25	11	0	1	1
2	0	0	1	1
109	55	4	1	1
32	15	1	1	1
0	0	1	1	0
3	1	0	1	1
39	27	1	1	1
49	25	1	1	1
0	0	1	1	0
197	87	2	1	1
0	0	1	1	0
43	32	1	1	1
3	2	1	1	1
11	1	1	1	1
0	0	1	1	0
0	0	0	1	0
34	19	3	1	1
10	7	2	1	1
16886	16879	1	1	1
16885	16882	1	1	1
16880	16879	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
47	30	1	1	1
5	4	1	1	1
0	0	1	1	0
34	20	1	1	1
6	5	1	1	1
68	44	1	1	1
0	0	0	1	0
0	0	0	1	0
13	7	1	1	1
16883	16880	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
0	0	1	1	0
2	1	1	1	1
19	8	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
17	6	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
63	36	1	1	1
95	81	1	1	1
16881	16878	1	1	1
8	3	1	1	1
0	0	1	1	0
0	0	0	1	0
4	3	1	1	1
16879	16878	1	1	1
2	1	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
16882	16880	1	1	1
2	1	1	1	1
0	0	1	1	0
16911	16905	1	1	1
0	0	0	1	0
16879	16878	1	1	1
0	0	1	1	0
16880	16879	1	1	1
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
10	8	2	1	1
38	29	0	1	1
101	54	1	1	1
15	11	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
22	14	1	1	1
0	0	1	1	0
111	75	1	1	1
0	0	1	1	0
296	279	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
16879	16878	1	1	1
16883	16881	1	1	1
134	65	1	1	1
3	0	0	1	1
156	102	4	1	1
16879	16878	1	1	1
16	8	1	1	1
0	0	0	1	0
0	0	0	1	0
3	2	1	1	1
187	85	1	1	1
0	0	1	1	0
24	16	0	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
85	62	1	1	1
2	1	1	1	1
51	22	1	1	1
9	4	1	2	1
4	2	1	1	1
0	0	0	1	0
27	18	1	1	1
0	0	1	1	0
61	57	1	1	1
0	0	1	1	0
307	168	1	1	1
16	13	1	1	1
7	1	1	1	1
7	4	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
11	3	1	1	1
33	30	1	1	1
763	452	1	1	1
3	1	1	1	1
0	0	1	1	0
21	9	1	1	1
9	4	1	1	1
20	3	1	1	1
69	47	1	1	1
41	35	1	1	1
30	18	1	2	1
31	25	1	1	1
15	11	1	1	1
0	0	1	1	0
186	82	1	1	1
0	0	0	1	0
0	0	0	1	0
13	10	1	1	1
60	42	1	1	1
34	31	1	1	1
14	8	1	1	1
5	2	0	1	1
37	19	1	1	1
2	1	1	1	1
484	251	1	1	1
6	2	1	1	1
0	0	0	1	0
13	9	1	1	1
0	0	0	1	0
442	249	4	1	1
0	0	0	1	0
22	9	1	1	1
4	3	1	1	1
3	2	1	1	1
21	10	1	1	1
4	1	1	1	1
0	0	0	1	0
0	0	0	1	0
286	273	1	1	1
2	1	1	1	1
0	0	1	1	0
887	562	1	1	1
0	0	1	1	0
83	24	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
336	173	1	1	1
9	8	1	1	1
4	2	1	1	1
24	22	1	1	1
7	1	1	1	1
0	0	0	1	0
5	3	0	1	1
0	0	0	1	0
420	238	1	1	1
10	3	1	1	1
88	80	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
7	2	1	1	1
29	28	1	1	1
0	0	1	1	0
13	7	0	1	1
12	9	1	1	1
28	21	3	1	1
6	2	1	1	1
2	1	1	1	1
140	100	1	1	1
3	1	0	1	1
0	0	0	1	0
16882	16880	1	1	1
14	5	1	1	1
7	5	2	1	1
0	0	1	1	0
14	8	1	1	1
0	0	1	1	0
0	0	1	1	0
35	25	1	1	1
97	15	1	2	1
3	2	1	1	1
35	28	1	1	1
0	0	1	1	0
16880	16878	1	1	1
7	6	1	1	1
0	0	0	1	0
36	16	1	1	1
68	32	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
0	0	1	1	0
6	4	1	1	1
52	34	1	1	1
44	23	1	1	1
2	1	1	1	1
3	1	1	1	1
23	10	1	1	1
86	55	3	1	1
5	4	1	1	1
35	25	1	1	1
39	12	1	1	1
13	4	1	1	1
37	24	2	1	1
0	0	1	1	0
4	0	0	1	1
16	8	0	1	1
2	1	1	1	1
1373	887	1	1	1
7	4	1	1	1
0	0	2	1	0
1242	462	1	1	1
0	0	0	1	0
56	41	1	1	1
0	0	1	1	0
16883	16880	1	1	1
0	0	0	1	0
0	0	1	1	0
10	4	1	1	1
16882	16880	1	1	1
0	0	1	1	0
27	15	1	1	1
123	71	1	1	1
0	0	0	1	0
15	9	1	1	1
424	241	1	1	1
20	16	1	1	1
6	5	1	1	1
3	1	1	1	1
9	5	1	1	1
45	35	1	2	1
2	1	1	1	1
121	95	1	1	1
0	0	0	1	0
0	0	0	1	0
0	0	1	1	0
2	1	1	1	1
2	1	1	1	1
20	14	3	1	1
5	2	0	1	1
19	7	0	1	1
3	2	0	1	1
10	5	0	1	1
43	15	0	1	1
0	0	0	1	0
5	4	0	1	1
4	1	1	1	1
4	0	0	1	1
15	12	1	1	1
18	10	0	1	1
4	2	1	1	1
0	0	0	1	0
54	30	1	1	1
58	37	1	1	1
24	12	1	1	1
6	1	1	4	1
16881	16879	1	1	1
13	7	1	1	1
5	2	1	1	1
3	1	1	1	1
0	0	0	1	0
14	7	1	1	1
38	16	1	1	1
0	0	3	1	0
2	1	1	1	1
50	20	1	1	1
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
130	72	1	1	1
61	45	1	1	1
117	49	1	1	1
0	0	0	1	0
0	0	0	1	0
10	3	0	1	1
0	0	1	1	0
5	2	1	1	1
248	154	1	1	1
6	5	1	1	1
0	0	2	1	0
7	3	0	1	1
21	10	0	1	1
5	3	1	1	1
2	1	1	1	1
429	229	1	1	1
6	5	1	1	1
2	1	1	1	1
1	0	0	1	1
13	8	0	1	1
30	24	0	1	1
21	9	1	1	1
18	7	1	1	1
0	0	1	1	0
8	5	1	1	1
4	1	1	1	1
72	58	1	1	1
0	0	1	1	0
154	108	2	1	1
29	25	1	1	1
43	24	2	1	1
107	75	1	1	1
25	11	1	1	1
0	0	1	1	0
288	144	1	1	1
54	15	2	1	1
17	7	1	1	1
0	0	1	1	0
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
5	2	1	1	1
0	0	1	1	0
0	0	0	1	0
39	25	1	1	1
21	7	1	2	1
2	1	1	1	1
4	1	1	1	1
0	0	0	1	0
19	12	1	1	1
13	4	1	1	1
3	1	0	1	1
7	5	1	1	1
0	0	3	1	0
10	5	1	1	1
51	29	1	1	1
114	64	1	2	1
12	8	1	1	1
2	1	1	1	1
9	2	1	1	1
0	0	1	1	0
23	6	1	2	1
3	1	1	1	1
29	26	1	1	1
111	70	1	1	1
53	24	0	1	1
9	3	0	1	1
0	0	1	1	0
3	2	1	1	1
16	15	1	1	1
16	12	1	1	1
577	315	2	1	1
17	4	1	1	1
16879	16878	1	1	1
10	4	1	1	1
19	12	1	1	1
62	37	1	1	1
3	1	1	1	1
3	1	1	1	1
0	0	0	1	0
16891	16884	1	1	1
9	2	1	1	1
34	28	1	1	1
1048	576	4	1	1
2	1	1	1	1
3	2	2	1	1
2	1	1	1	1
10	4	1	1	1
194	83	1	1	1
5	3	1	1	1
89	80	1	1	1
0	0	1	1	0
15	12	1	1	1
6	2	1	1	1
9	3	1	1	1
2	0	0	1	1
0	0	1	1	0
28	20	1	1	1
323	168	1	1	1
16887	16882	1	1	1
8	3	1	1	1
39	37	1	1	1
0	0	0	1	0
0	0	0	1	0
24	8	1	1	1
20	12	1	1	1
12	5	1	1	1
8	4	1	1	1
6	2	1	1	1
4	2	1	1	1
8	4	1	1	1
14	11	1	1	1
20	13	1	1	1
70	63	1	1	1
12	6	1	1	1
628	374	6	1	1
12	3	1	1	1
4	1	1	1	1
12	2	1	1	1
45	31	1	1	1
38	14	1	1	1
5	2	1	1	1
134	82	1	1	1
0	0	1	1	0
3	1	1	1	1
0	0	0	1	0
2	1	1	1	1
299	162	1	1	1
26	8	1	1	1
23	19	1	1	1
255	128	1	1	1
3	2	1	1	1
0	0	1	1	0
0	0	0	1	0
16879	16878	1	1	1
0	0	2	1	0
59	30	1	1	1
0	0	0	1	0
18	14	2	1	1
16881	16879	1	1	1
29	13	1	1	1
17	7	1	1	1
0	0	1	1	0
377	174	1	1	1
6	2	1	1	1
14	9	1	1	1
2	1	1	1	1
0	0	1	1	0
0	0	0	1	0
11	3	1	1	1
8	6	1	1	1
16887	16883	1	1	1
7	3	1	1	1
86	38	1	1	1
17241	17052	1	1	1
4	1	1	1	1
15	9	1	1	1
17231	17053	1	1	1
5	3	1	1	1
34	21	1	1	1
3	1	1	1	1
4	0	0	1	1
0	0	0	1	0
10	7	1	1	1
2	1	1	1	1
27	17	1	1	1
74	46	1	1	1
3	2	1	1	1
12	7	1	1	1
51	28	1	1	1
118	61	1	1	1
17	16	1	1	1
156	65	1	1	1
19	10	1	1	1
69	31	1	1	1
4	1	1	1	1
14	7	1	1	1
17	11	1	1	1
0	0	0	1	0
3	1	1	1	1
6	4	1	1	1
24	9	1	1	1
30	26	1	1	1
13	3	1	1	1
14	7	1	1	1
30	13	1	5	1
0	0	1	1	0
6	1	1	1	1
0	0	1	1	0
158	93	1	1	1
6	2	1	1	1
1	0	0	1	1
2	1	1	1	1
70	36	1	1	1
8	6	1	1	1
5	2	1	1	1
7	1	1	1	1
61	43	1	1	1
31	26	1	1	1
0	0	0	1	0
32	19	1	1	1
18	6	1	2	1
2	1	1	1	1
4	2	1	1	1
36	26	2	1	1
0	0	0	1	0
0	0	0	1	0
16907	16893	1	1	1
81	33	1	1	1
377	228	1	1	1
5	2	1	1	1
0	0	0	1	0
2	1	1	1	1
32	19	1	1	1
13	5	1	1	1
10	4	0	1	1
82	43	1	1	1
85	60	1	1	1
37	17	1	1	1
0	0	1	1	0
17	7	1	2	1
9	7	1	1	1
8	1	1	3	1
2	1	1	1	1
21	14	1	1	1
43	26	1	1	1
0	0	0	1	0
158	117	1	1	1
9	6	1	1	1
636	365	1	1	1
0	0	1	1	0
3	1	1	1	1
16880	16878	1	1	1
0	0	0	1	0
0	0	0	1	0
0	0	1	1	0
14	4	1	2	1
119	100	4	1	1
3	2	1	1	1
0	0	1	1	0
5	4	1	1	1
26	21	1	1	1
16881	16878	1	1	1
105	64	1	1	1
0	0	0	1	0
5	1	1	2	1
8	4	1	1	1
310	184	1	1	1
0	0	1	1	0
63	16	1	1	1
0	0	0	1	0
106	58	1	1	1
2	1	1	1	1
62	40	1	1	1
0	0	0	1	0
5	2	1	1	1
4	2	1	1	1
6	2	1	1	1
34	12	1	1	1
17	8	1	1	1
0	0	1	1	0
6	4	1	1	1
5	3	1	1	1
14	6	1	1	1
0	0	1	1	0
0	0	0	1	0
27	23	1	1	1
12	4	1	1	1
28	15	1	1	1
31	9	1	1	1
6	1	1	1	1
81	27	1	1	1
6	2	1	1	1
0	0	2	1	0
186	120	1	2	1
61	52	2	1	1
104	63	1	1	1
78	40	1	1	1
0	0	0	1	0
24	18	1	1	1
5	1	1	1	1
0	0	0	1	0
0	0	0	1	0
10	7	1	1	1
16882	16881	1	1	1
13	11	1	1	1
24	9	2	1	1
21	15	3	1	1
8	7	1	1	1
35	13	1	1	1
2	1	1	1	1
8	1	1	1	1
6	3	1	1	1
10	2	1	1	1
5	3	1	1	1
308	182	1	1	1
23	15	1	1	1
81	41	1	1	1
580	269	1	1	1
314	169	2	1	1
0	0	0	1	0
18	8	1	1	1
0	0	1	1	0
25	24	1	1	1
74	60	1	1	1
294	218	1	1	1
8	6	1	1	1
23	4	1	1	1
4	1	1	1	1
32	31	1	1	1
10	5	1	1	1
115	65	1	1	1
258	129	1	1	1
0	0	1	1	0
8	6	1	1	1
2	1	1	1	1
0	0	0	1	0
32	26	1	1	1
0	0	0	1	0
30	4	0	1	1
42	39	1	1	1
0	0	1	1	0
4	3	1	1	1
0	0	0	1	0
5	4	1	1	1
19	9	1	1	1
26	8	1	1	1
14	9	1	1	1
3	1	1	1	1
27	12	1	1	1
7	2	0	1	1
6	3	0	1	1
4	2	1	1	1
4	2	0	1	1
34	11	1	1	1
77	50	1	1	1
2	1	1	1	1
3	1	0	1	1
108	49	1	1	1
87	48	1	1	1
10	6	1	1	1
0	0	0	1	0
45	17	1	1	1
33	30	1	1	1
13	9	1	1	1
29	22	1	1	1
2	1	1	1	1
0	0	1	1	0
8	4	2	1	1
1699	1109	1	1	1
4	3	1	1	1
8	4	1	1	1
9	2	1	1	1
494	244	1	1	1
16	14	1	1	1
6	2	1	1	1
19	4	1	1	1
0	0	1	1	0
0	0	0	1	0
5	4	1	1	1
4	3	1	1	1
0	0	2	1	0
36	34	1	1	1
12	10	1	1	1
2	1	1	1	1
7	2	1	1	1
1	0	0	1	1
7	2	1	1	1
8	3	1	1	1
11	5	0	1	1
16	2	0	1	1
0	0	1	1	0
15	13	1	1	1
56	38	1	1	1
16889	16884	1	1	1
5	2	1	1	1
0	0	0	1	0
0	0	0	1	0
0	0	1	1	0
8	4	1	1	1
0	0	1	1	0
20	15	1	1	1
28	20	1	1	1
69	66	1	1	1
0	0	1	1	0
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
0	0	1	1	0
4	1	1	1	1
0	0	1	2	0
0	0	1	1	0
30	24	1	1	1
31	24	1	1	1
14	4	1	1	1
99	65	1	1	1
15	7	1	1	1
0	0	0	1	0
0	0	0	1	0
5	3	1	1	1
161	96	2	1	1
8	2	0	1	1
7	0	0	1	1
2	1	1	1	1
27	14	1	1	1
9	6	1	1	1
30	28	1	1	1
15	8	1	1	1
21	11	1	1	1
16880	16878	1	1	1
1386	782	1	1	1
10	4	1	1	1
12	10	1	1	1
17	12	1	1	1
5	1	1	2	1
0	0	1	1	0
2	1	1	1	1
8	5	1	1	1
2	1	1	1	1
25	7	1	1	1
3	1	1	1	1
65	27	1	1	1
129	80	1	1	1
3	1	1	1	1
9	6	1	1	1
4	1	1	1	1
2	1	1	1	1
0	0	0	1	0
0	0	0	1	0
0	0	0	1	0
499	246	1	1	1
5	3	1	1	1
23	7	1	1	1
35	17	1	1	1
18	9	1	1	1
